,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score,error
66,70,5,0.05,5,1.952405075966854e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
67,71,5,1e-07,5,1.1547794995923916e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
68,74,5,0.05,5,1.1696890605363496e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
69,78,5,0.0029615354664955297,5,1.631750912020657e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
70,79,5,0.0025416165707953325,5,9.997429149068629e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
71,136,5,0.0025746427793648156,5,2.880899744650805e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
72,137,5,2.5795959717398017e-06,5,7.80135664169286e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
73,139,5,4.505027529271975e-06,5,4.844534693047584e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
74,140,5,2.7284884430990786e-06,5,1.596388189961545e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
75,141,5,0.05,5,3.7125488841662956e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
76,142,5,0.05,5,2.6491216232217998e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
77,143,5,1e-07,5,1e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
78,80,5,2.7373110938902352e-05,5,1.766702666142373e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
79,81,5,4.866948414832861e-06,5,6.828296842067017e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
80,82,5,0.0003249413847912305,5,2.5686041284861376e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
81,83,5,1.3534727698245811e-06,5,4.822158129100634e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
82,84,5,0.005718128215150869,5,1.474317271100753e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
83,85,5,0.002630275923910955,5,1.5721218885590375e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
84,86,5,1e-07,5,3.0056743583400106e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
85,88,5,0.05,5,1.1325757559289266e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
86,89,5,0.003753935487835535,5,3.3971594494099503e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
87,90,5,2.3423121743647624e-06,5,2.3278021075056495e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
88,91,5,1e-07,5,7.35218470879114e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
89,92,5,1e-07,5,5.323405639381632e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
90,93,5,6.204810808198686e-06,5,3.217956041704375e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
91,94,5,1.0403067400502882e-06,5,1.4712783659483617e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
92,95,5,1.5219957989280042e-06,5,3.120082166448034e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
93,96,5,0.0005326588611561557,5,6.477689526732301e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
