,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score,error
0,184,5,0.04388067396103453,10,5.424198210119388e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
1,185,5,0.000694976354033535,10,7.259985016236878e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
2,186,5,1e-07,10,5.4088541736487986e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
3,187,5,3.993989689429407e-06,10,1.4680397733844565e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
4,188,5,1.5844687175339475e-05,10,1.6494567753605968e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
5,189,5,2.3284810686072964e-07,10,1.9937688192442367e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
6,190,5,0.00035017198470681373,10,1.4722486787682332e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
7,191,5,1e-07,10,5.917438522716982e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
8,14,5,1e-07,10,1e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
9,17,5,0.05,10,1e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
10,176,5,1.0239401473827996e-07,10,4.274072343326967e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
11,177,5,0.048422030283237896,10,1.5125956441189945e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
12,178,5,1e-07,10,2.5299061759996003e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
13,179,5,0.05,10,1.4821236040933684e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
14,180,5,6.441007488870057e-06,10,7.169057440292785e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
15,181,5,2.541727853188837e-06,10,1e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
16,182,5,0.05,10,1.3979907852680801e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
17,183,5,0.0005211811666928359,10,1.747064122716286e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
18,25,5,0.0005447909629213322,10,9.510998035838841e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
19,28,5,1e-07,10,1.0095298851765208e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
20,30,5,0.0001151985702307501,10,1.8784804826170222e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
21,168,5,0.001054495923979577,10,1.0820705458001011e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
22,169,5,2.034611909151066e-05,10,4.526809547695575e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
23,170,5,0.012902196312504857,10,9.388556649819413e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
24,171,5,0.05,10,1e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
25,172,5,0.05,10,2.5762709547259772e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
26,173,5,8.360877739626268e-07,10,2.0521825968403117e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
27,174,5,1.135958283349016e-05,10,5.763478033275185e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
28,175,5,0.05,10,4.277587600205261e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
29,160,5,1e-07,10,1e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
30,161,5,0.05,10,4.1854308663393076e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
31,162,5,1e-07,10,3.80959270726647e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
32,163,5,7.228035693238662e-06,10,3.6653855994630204e-06,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
33,164,5,3.1364143522174026e-06,10,1.3842849497370294e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
34,165,5,0.0005777645799823003,10,2.4616117774882187e-07,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
35,166,5,1e-07,10,1.0032785830462329e-05,mse,auto,False,0.7041902617733138,r2_score,maximize,0.8242760500748036,
