,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score
44,50,4,1.002580440920882e-07,2,7.98192052746255e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
45,51,4,4.7281467739193245e-07,2,0.00013400821479896341,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
46,54,4,3.3373131778062936e-05,2,0.0002001329527621027,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
47,55,5,1.2017770926556075e-05,2,0.00035211344364481683,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
48,156,4,9.825658488091233e-06,2,0.00033995239551627297,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
49,158,5,0.00047781285540332444,2,1.6568929810854605e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
50,159,5,2.899306006159038e-06,2,1.62466690057998e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
51,56,5,1e-07,2,6.049484008627539e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
52,57,5,6.589617787578736e-07,2,7.662702257567809e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
53,59,5,4.830114088376907e-06,2,0.00026411018729765836,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
54,61,5,7.01770454973389e-05,2,0.00024042014691852225,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
55,144,4,0.05,2,1.402371028567374e-07,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
56,145,4,0.05,2,6.831627304955514e-05,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
57,147,5,0.05,2,1.3642523171871543e-05,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
58,150,4,0.0002468022908512587,2,0.0002991679885792417,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
59,151,5,1e-07,2,1.2778657929809094e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
60,64,5,1e-07,2,0.0005780377944770195,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
61,65,5,0.05,2,1.948756496718736e-07,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
