,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score,error
28,161,5,1.6803021863452196e-06,2,1.990419353828244e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
29,162,5,1e-07,2,1e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
30,163,5,0.0006968264995849635,2,4.189593898098388e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
31,164,5,0.05,5,1.5872935855313485e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
32,165,5,1e-07,2,8.61126229718589e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
33,166,5,0.05,5,2.7313515260777975e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
34,167,5,0.05,5,5.629077012523004e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
35,42,5,0.05,2,2.8554310821121265e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
36,43,5,1e-07,5,2.4273190317557556e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
37,47,5,0.000629644533531612,2,8.131676197499998e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
38,154,5,8.161113707338566e-05,5,5.016337002050908e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
39,155,5,1e-07,5,7.254925350272284e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
40,156,5,0.00016408192313749348,5,8.234093656009801e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
41,158,5,0.05,5,3.9454443868274816e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
42,159,5,0.0003413603997093545,5,3.5578817962035355e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
43,50,5,1e-07,2,1e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
44,53,5,0.05,5,8.533285591923172e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
45,144,5,0.00020695595326846597,5,3.486095670843392e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
46,145,5,0.05,5,1e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
47,146,5,1.8957561074448537e-06,5,1.4255269249752125e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
48,147,5,0.05,2,9.785040599702225e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
49,148,5,1e-07,5,4.20859418489025e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
50,150,5,1e-07,5,3.027055972996659e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
51,151,5,0.0014219520978338695,5,2.0997250961432305e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
52,58,5,1e-07,5,4.738869861972677e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
53,63,5,0.05,2,7.498794682194935e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
54,136,5,5.3130489843155195e-05,2,1.2465880181331559e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
55,137,5,2.1885669022900445e-05,2,1.283880460106842e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
56,138,5,0.05,5,1.4972382011582256e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
57,141,5,0.05,2,1.5560135628218033e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
58,143,5,0.05,2,4.451418745154977e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
59,67,5,1e-07,2,3.392240168669035e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
60,69,5,5.4131630458442506e-05,2,6.243868895832564e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
