,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score
0,184,5,4.8283329865178126e-05,2,2.672154714440665e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
1,185,5,1e-07,5,0.0010612227334279732,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
2,186,5,0.0011054455558136874,2,1.3563601344984155e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
3,187,5,4.099649929315833e-05,10,2.5479129798675888e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
4,188,5,0.05,10,1.5198384209289078e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
5,189,5,0.05,10,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
6,190,5,0.05,5,3.340420473691769e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
7,191,5,1e-07,10,0.00029693547247442174,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
8,176,5,0.05,10,9.2649925406617e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
9,177,5,0.05,10,4.184529349586821e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
10,178,5,0.05,10,0.000501444897724641,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
11,179,5,6.533998454037156e-05,5,0.0003254466411228294,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
12,180,5,0.05,10,3.63423588313492e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
13,181,5,6.241444946782844e-05,5,1.3982946001305662e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
14,182,5,1e-07,2,7.274225280697283e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
15,183,5,0.05,2,1.117632069323394e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
16,19,5,1e-07,5,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
17,22,5,1e-07,2,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
18,25,5,0.00029630026316716134,2,5.135972940515047e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
19,26,5,2.1280015249096666e-06,5,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
20,28,5,0.00400069815714682,10,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
21,29,5,7.549304247780711e-06,2,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
22,30,5,9.213257806408081e-06,2,2.435422097590593e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
23,31,5,1.0612297887840943e-05,10,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
24,168,5,0.05,2,4.536892689089534e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
25,169,5,1e-07,2,0.0002832392987798218,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
26,170,5,0.00014996955743888023,5,0.00013419823354387698,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
27,171,5,1e-07,5,2.5712515658181476e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
28,172,5,1e-07,2,2.695085966614809e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
29,173,5,1e-07,10,2.922871176460709e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
30,174,5,0.05,5,7.13371802037445e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
31,175,5,1e-07,2,0.00011039233395334678,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
32,32,5,1.2681990638802844e-06,5,6.368620688594931e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
33,34,5,0.0008873541932669943,5,5.155352739491148e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
34,35,5,0.0018049829862455593,10,1.2617017840070476e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
35,36,5,0.00022611377843569972,10,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
36,37,5,6.115165682664753e-05,5,2.5060149250874433e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
37,39,5,2.8969487432652888e-05,5,2.5728424933429637e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
38,41,5,0.00016866974380583665,2,3.685258057958573e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
39,42,5,3.880570261755233e-05,2,8.776001481983589e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
40,43,5,0.05,10,1.3271312654959448e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
41,46,5,0.05,5,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
42,47,5,0.001232812507723658,5,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
43,48,5,1e-07,5,9.787032768062593e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
44,49,5,9.830181532711728e-07,5,3.644868552949734e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
45,50,5,1e-07,10,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
46,51,5,1e-07,5,0.0012579302791704047,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
47,52,5,1e-07,10,2.008737175335184e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
48,53,5,1e-07,2,3.502639705110126e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
49,55,5,1e-07,5,0.000498480811647046,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
50,56,5,0.04999999999999994,10,9.520692447177458e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
51,57,5,1e-07,5,4.1124410762902556e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
52,58,5,1e-07,2,1.162974249559332e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
53,63,5,0.05,5,5.172223797236885e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
54,160,5,1e-07,5,0.00015756537888913068,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
55,161,5,1e-07,10,0.0010758360748693188,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
56,162,5,3.962917218176899e-05,10,0.0009017990880419437,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
57,163,5,0.05,10,2.0879436761359018e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
58,164,5,3.1997360220050185e-05,10,1.506338556902015e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
59,165,5,0.05,10,5.581573693796373e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
60,166,5,1e-07,5,6.758192439741605e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
