,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score
94,96,5,0.00048775230654228617,10,6.475028022809496e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
95,97,5,1e-07,10,0.0003437693218123545,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
96,98,5,0.00018249830835097004,2,0.00017791296013417734,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
97,99,5,8.675360028970065e-05,5,0.0007703696657465854,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
98,100,5,0.05,2,5.116861753693488e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
99,101,5,0.00020390741166828775,2,0.0005799291889087254,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
100,102,5,0.05,10,0.0006584819394062403,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
101,103,5,1.808464843309702e-05,5,0.00015607834891623822,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
102,105,5,0.05,10,1.6985621353416872e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
103,106,5,1e-07,5,7.782609127425761e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
104,107,5,0.00010612122102585915,10,8.658820534834745e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
105,108,5,1e-07,2,1.7291001612564087e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
106,109,5,0.00019035029661873182,2,3.3371949725965554e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
107,110,5,0.05,10,2.329584743999639e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
108,111,5,0.0002876197778954106,2,5.591747832542502e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
109,112,5,1e-07,2,4.19555788635277e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
110,113,5,0.0010804897433879727,5,2.2791830099317047e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
111,114,5,1e-07,5,0.00018285998447540423,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
112,115,5,0.00023427103750334706,10,0.0006347580572182101,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
113,116,5,1e-07,2,7.195313143780647e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
114,117,5,4.3387824769962236e-05,10,3.848900338634224e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
115,118,5,0.05,2,0.0006101153927695563,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
116,119,5,0.05,10,0.00026780982550574567,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
117,122,5,0.05,10,5.578625322418491e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
118,123,5,0.00017260886414839272,10,2.3071880785065648e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
119,124,5,0.05,10,0.0004747317097288476,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
120,125,5,1e-07,5,1.646795570694357e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
121,126,5,1e-07,5,5.051771689512227e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
122,127,5,2.9782551056220407e-05,5,5.710134421291423e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
123,128,5,0.05,5,1.5631996146484615e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
124,129,5,0.05,2,1.3192317032358103e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
125,130,5,9.587872743570101e-05,2,6.8035322763176805e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
126,131,5,7.861347607019798e-05,10,0.00020233045455288616,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
